TICKER;DATE;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE;NOMINAL
MDL;2017-08-19;;;;33.2091;;;10
NOK;2017-08-19;;;;74.7246;;;10
PLN;2017-08-19;;;;16.2767;;;1
RON;2017-08-19;;;;15.1967;;;1
SEK;2017-08-19;;;;72.9683;;;10
SGD;2017-08-19;;;;43.504;;;1
TJS;2017-08-19;;;;67.3411;;;10
TMT;2017-08-19;;;;16.9386;;;1
TRY;2017-08-19;;;;16.8157;;;1
UAH;2017-08-19;;;;23.2835;;;10
USD;2017-08-19;;;;59.3612;;;1
UZS;2017-08-19;;;;14.2889;;;1000
XDR;2017-08-19;;;;83.4357;;;1
ZAR;2017-08-19;;;;44.8324;;;10
AMD;2017-08-22;;;;12.3573;;;100
AUD;2017-08-22;;;;46.8396;;;1
AZN;2017-08-22;;;;35.0776;;;1
BGN;2017-08-22;;;;35.5201;;;1
BRL;2017-08-22;;;;18.794;;;1
BYN;2017-08-22;;;;30.6033;;;1
CAD;2017-08-22;;;;46.9335;;;1
CHF;2017-08-22;;;;61.1655;;;1
CNY;2017-08-22;;;;88.6657;;;10
CZK;2017-08-22;;;;26.6352;;;10
DKK;2017-08-22;;;;93.4192;;;10
EUR;2017-08-22;;;;69.4314;;;1
GBP;2017-08-22;;;;76.138;;;1
HKD;2017-08-22;;;;75.5843;;;10
HUF;2017-08-22;;;;22.8842;;;100
INR;2017-08-22;;;;92.3211;;;100
JPY;2017-08-22;;;;54.2751;;;100
KGS;2017-08-22;;;;85.6866;;;100
KRW;2017-08-22;;;;51.9071;;;1000
KZT;2017-08-22;;;;17.7662;;;100
MDL;2017-08-22;;;;33.0766;;;10
NOK;2017-08-22;;;;74.7153;;;10
PLN;2017-08-22;;;;16.2466;;;1
RON;2017-08-22;;;;15.141;;;1
SEK;2017-08-22;;;;72.8929;;;10
SGD;2017-08-22;;;;43.4094;;;1
TJS;2017-08-22;;;;67.1293;;;10
TMT;2017-08-22;;;;16.9192;;;1
TRY;2017-08-22;;;;16.8081;;;1
UAH;2017-08-22;;;;23.2335;;;10
USD;2017-08-22;;;;59.1409;;;1
UZS;2017-08-22;;;;14.2359;;;1000
XDR;2017-08-22;;;;83.3313;;;1
ZAR;2017-08-22;;;;44.7691;;;10
AMD;2017-08-23;;;;12.3578;;;100
AUD;2017-08-23;;;;46.7298;;;1
AZN;2017-08-23;;;;34.7128;;;1
BGN;2017-08-23;;;;35.5382;;;1
BRL;2017-08-23;;;;18.658;;;1
BYN;2017-08-23;;;;30.5984;;;1
CAD;2017-08-23;;;;46.9425;;;1
CHF;2017-08-23;;;;61.1429;;;1
CNY;2017-08-23;;;;88.6494;;;10
CZK;2017-08-23;;;;26.6256;;;10
DKK;2017-08-23;;;;93.4807;;;10
EUR;2017-08-23;;;;69.59;;;1
GBP;2017-08-23;;;;75.8895;;;1
HKD;2017-08-23;;;;75.4413;;;10
HUF;2017-08-23;;;;22.8805;;;100
INR;2017-08-23;;;;92.0624;;;100
JPY;2017-08-23;;;;53.9889;;;100
KGS;2017-08-23;;;;85.5522;;;100
KRW;2017-08-23;;;;52.0113;;;1000
KZT;2017-08-23;;;;17.7328;;;100
MDL;2017-08-23;;;;32.983;;;10
NOK;2017-08-23;;;;74.7015;;;10
PLN;2017-08-23;;;;16.2554;;;1
RON;2017-08-23;;;;15.1578;;;1
SEK;2017-08-23;;;;73.0245;;;10
SGD;2017-08-23;;;;43.3445;;;1
TJS;2017-08-23;;;;66.9763;;;10
TMT;2017-08-23;;;;16.8926;;;1
TRY;2017-08-23;;;;16.8506;;;1
UAH;2017-08-23;;;;23.2028;;;10
USD;2017-08-23;;;;59.0396;;;1
UZS;2017-08-23;;;;14.1176;;;1000
XDR;2017-08-23;;;;83.2145;;;1
ZAR;2017-08-23;;;;44.7066;;;10
AMD;2017-08-24;;;;12.3576;;;100
AUD;2017-08-24;;;;46.6486;;;1
AZN;2017-08-24;;;;35.0719;;;1
BGN;2017-08-24;;;;35.6276;;;1
BRL;2017-08-24;;;;18.7;;;1
BYN;2017-08-24;;;;30.6221;;;1
CAD;2017-08-24;;;;47.034;;;1
CHF;2017-08-24;;;;61.0733;;;1
CNY;2017-08-24;;;;88.7323;;;10
CZK;2017-08-24;;;;26.7012;;;10
DKK;2017-08-24;;;;93.6969;;;10
EUR;2017-08-24;;;;69.5619;;;1
GBP;2017-08-24;;;;75.6938;;;1
HKD;2017-08-24;;;;75.5554;;;10
HUF;2017-08-24;;;;22.968;;;100
INR;2017-08-24;;;;92.216;;;100
JPY;2017-08-24;;;;54.0505;;;100
KGS;2017-08-24;;;;85.6912;;;100
KRW;2017-08-24;;;;52.2363;;;1000
KZT;2017-08-24;;;;17.7337;;;100
MDL;2017-08-24;;;;32.9973;;;10
NOK;2017-08-24;;;;74.7938;;;10
PLN;2017-08-24;;;;16.2918;;;1
RON;2017-08-24;;;;15.2;;;1
SEK;2017-08-24;;;;73.0312;;;10
SGD;2017-08-24;;;;43.3831;;;1
TJS;2017-08-24;;;;67.1183;;;10
TMT;2017-08-24;;;;16.9188;;;1
TRY;2017-08-24;;;;16.8985;;;1
UAH;2017-08-24;;;;23.1547;;;10
USD;2017-08-24;;;;59.1312;;;1
UZS;2017-08-24;;;;14.1388;;;1000
XDR;2017-08-24;;;;83.2981;;;1
ZAR;2017-08-24;;;;44.6735;;;10
AMD;2017-08-25;;;;12.3529;;;100
AUD;2017-08-25;;;;46.6021;;;1
