TICKER;DATE;OPEN;HIGH;LOW;CLOSE;VOL;WAPRICE;NOMINAL
UZS;2017-09-06;;;;71.4201;;;10000
XDR;2017-09-06;;;;81.9953;;;1
ZAR;2017-09-06;;;;44.62;;;10
AMD;2017-09-07;;;;11.9924;;;100
AUD;2017-09-07;;;;45.8079;;;1
AZN;2017-09-07;;;;33.7286;;;1
BGN;2017-09-07;;;;35.016;;;1
BRL;2017-09-07;;;;18.3949;;;1
BYN;2017-09-07;;;;29.7941;;;1
CAD;2017-09-07;;;;46.3118;;;1
CHF;2017-09-07;;;;60.1098;;;1
CNY;2017-09-07;;;;87.866;;;10
CZK;2017-09-07;;;;26.23;;;10
DKK;2017-09-07;;;;92.0778;;;10
EUR;2017-09-07;;;;68.4165;;;1
GBP;2017-09-07;;;;74.7869;;;1
HKD;2017-09-07;;;;73.2791;;;10
HUF;2017-09-07;;;;22.3456;;;100
INR;2017-09-07;;;;89.3544;;;100
JPY;2017-09-07;;;;52.7495;;;100
KGS;2017-09-07;;;;83.1357;;;100
KRW;2017-09-07;;;;50.5421;;;1000
KZT;2017-09-07;;;;16.7981;;;100
MDL;2017-09-07;;;;32.3582;;;10
NOK;2017-09-07;;;;73.813;;;10
PLN;2017-09-07;;;;16.1372;;;1
RON;2017-09-07;;;;14.8978;;;1
SEK;2017-09-07;;;;72.1242;;;10
SGD;2017-09-07;;;;42.4354;;;1
TJS;2017-09-07;;;;65.1947;;;10
TMT;2017-09-07;;;;16.4083;;;1
TRY;2017-09-07;;;;16.6585;;;1
UAH;2017-09-07;;;;22.0788;;;10
USD;2017-09-07;;;;57.3387;;;1
UZS;2017-09-07;;;;70.7885;;;10000
XDR;2017-09-07;;;;81.3051;;;1
ZAR;2017-09-07;;;;44.3709;;;10
AMD;2017-09-08;;;;11.9511;;;100
AUD;2017-09-08;;;;45.7757;;;1
AZN;2017-09-08;;;;33.5946;;;1
BGN;2017-09-08;;;;34.953;;;1
BRL;2017-09-08;;;;18.4386;;;1
BYN;2017-09-08;;;;29.7223;;;1
CAD;2017-09-08;;;;46.8216;;;1
CHF;2017-09-08;;;;59.8901;;;1
CNY;2017-09-08;;;;87.9297;;;10
CZK;2017-09-08;;;;26.2007;;;10
DKK;2017-09-08;;;;91.917;;;10
EUR;2017-09-08;;;;68.2436;;;1
GBP;2017-09-08;;;;74.592;;;1
HKD;2017-09-08;;;;73.0789;;;10
HUF;2017-09-08;;;;22.3338;;;100
INR;2017-09-08;;;;89.2551;;;100
JPY;2017-09-08;;;;52.4351;;;100
KGS;2017-09-08;;;;82.8732;;;100
KRW;2017-09-08;;;;50.5351;;;1000
KZT;2017-09-08;;;;17.0451;;;100
MDL;2017-09-08;;;;32.1931;;;10
NOK;2017-09-08;;;;73.4943;;;10
PLN;2017-09-08;;;;16.1038;;;1
RON;2017-09-08;;;;14.8724;;;1
SEK;2017-09-08;;;;71.6808;;;10
SGD;2017-09-08;;;;42.4399;;;1
TJS;2017-09-08;;;;64.8226;;;10
TMT;2017-09-08;;;;16.3494;;;1
TRY;2017-09-08;;;;16.6694;;;1
UAH;2017-09-08;;;;21.9858;;;10
USD;2017-09-08;;;;57.1411;;;1
UZS;2017-09-08;;;;70.5446;;;10000
XDR;2017-09-08;;;;81.1918;;;1
ZAR;2017-09-08;;;;44.5604;;;10
AMD;2017-09-09;;;;11.9302;;;100
AUD;2017-09-09;;;;46.1444;;;1
AZN;2017-09-09;;;;33.7958;;;1
BGN;2017-09-09;;;;35.1072;;;1
BRL;2017-09-09;;;;18.3902;;;1
BYN;2017-09-09;;;;29.6703;;;1
CAD;2017-09-09;;;;47.1202;;;1
CHF;2017-09-09;;;;60.1357;;;1
CNY;2017-09-09;;;;88.1918;;;10
CZK;2017-09-09;;;;26.3021;;;10
DKK;2017-09-09;;;;92.3112;;;10
EUR;2017-09-09;;;;68.6923;;;1
GBP;2017-09-09;;;;74.9049;;;1
HKD;2017-09-09;;;;72.9996;;;10
HUF;2017-09-09;;;;22.4515;;;100
INR;2017-09-09;;;;89.1617;;;100
JPY;2017-09-09;;;;52.9585;;;100
KGS;2017-09-09;;;;82.6997;;;100
KRW;2017-09-09;;;;50.4779;;;1000
KZT;2017-09-09;;;;17.0142;;;100
MDL;2017-09-09;;;;32.1108;;;10
NOK;2017-09-09;;;;73.741;;;10
PLN;2017-09-09;;;;16.1532;;;1
RON;2017-09-09;;;;14.9331;;;1
SEK;2017-09-09;;;;71.9236;;;10
SGD;2017-09-09;;;;42.5888;;;1
TJS;2017-09-09;;;;64.6587;;;10
TMT;2017-09-09;;;;16.308;;;1
TRY;2017-09-09;;;;16.7194;;;1
UAH;2017-09-09;;;;21.8587;;;10
USD;2017-09-09;;;;56.9966;;;1
UZS;2017-09-09;;;;70.3662;;;10000
XDR;2017-09-09;;;;81.1803;;;1
ZAR;2017-09-09;;;;44.4546;;;10
AMD;2017-09-12;;;;11.9601;;;100
AUD;2017-09-12;;;;45.9985;;;1
AZN;2017-09-12;;;;33.6113;;;1
BGN;2017-09-12;;;;35.1401;;;1
BRL;2017-09-12;;;;18.5146;;;1
BYN;2017-09-12;;;;29.737;;;1
CAD;2017-09-12;;;;47.1228;;;1
CHF;2017-09-12;;;;60.21;;;1
CNY;2017-09-12;;;;87.62;;;10
CZK;2017-09-12;;;;26.3478;;;10
DKK;2017-09-12;;;;92.395;;;10
EUR;2017-09-12;;;;68.649;;;1
GBP;2017-09-12;;;;75.4179;;;1
HKD;2017-09-12;;;;73.1525;;;10
HUF;2017-09-12;;;;22.4233;;;100
INR;2017-09-12;;;;89.516;;;100
JPY;2017-09-12;;;;52.7077;;;100
KGS;2017-09-12;;;;82.9504;;;100
KRW;2017-09-12;;;;50.4907;;;1000
KZT;2017-09-12;;;;16.963;;;100
MDL;2017-09-12;;;;32.2991;;;10
NOK;2017-09-12;;;;73.5279;;;10
PLN;2017-09-12;;;;16.1958;;;1
RON;2017-09-12;;;;14.9435;;;1
SEK;2017-09-12;;;;71.9854;;;10
SGD;2017-09-12;;;;42.5684;;;1
TJS;2017-09-12;;;;64.8937;;;10
TMT;2017-09-12;;;;16.3575;;;1
TRY;2017-09-12;;;;16.822;;;1
UAH;2017-09-12;;;;21.9756;;;10
USD;2017-09-12;;;;57.1694;;;1
UZS;2017-09-12;;;;70.5969;;;10000
XDR;2017-09-12;;;;81.7911;;;1
ZAR;2017-09-12;;;;44.3483;;;10
AMD;2017-09-13;;;;11.9803;;;100
AUD;2017-09-13;;;;46.0473;;;1
AZN;2017-09-13;;;;33.9553;;;1
BGN;2017-09-13;;;;35.0205;;;1
BRL;2017-09-13;;;;18.4549;;;1
BYN;2017-09-13;;;;29.6867;;;1
CAD;2017-09-13;;;;47.2918;;;1
CHF;2017-09-13;;;;59.8637;;;1
CNY;2017-09-13;;;;87.6344;;;10
CZK;2017-09-13;;;;26.2506;;;10
DKK;2017-09-13;;;;92.0758;;;10
EUR;2017-09-13;;;;68.5469;;;1
GBP;2017-09-13;;;;75.6078;;;1
HKD;2017-09-13;;;;73.2943;;;10
HUF;2017-09-13;;;;22.3266;;;100
INR;2017-09-13;;;;89.4985;;;100
JPY;2017-09-13;;;;52.2068;;;100
KGS;2017-09-13;;;;83.1141;;;100
KRW;2017-09-13;;;;50.7546;;;1000
KZT;2017-09-13;;;;16.8565;;;100
MDL;2017-09-13;;;;32.3717;;;10
NOK;2017-09-13;;;;72.9517;;;10
PLN;2017-09-13;;;;16.1184;;;1
RON;2017-09-13;;;;14.892;;;1
SEK;2017-09-13;;;;71.8253;;;10
SGD;2017-09-13;;;;42.5735;;;1
TJS;2017-09-13;;;;64.9638;;;10
TMT;2017-09-13;;;;16.385;;;1
TRY;2017-09-13;;;;16.6858;;;1
UAH;2017-09-13;;;;22.0062;;;10
USD;2017-09-13;;;;57.2656;;;1
UZS;2017-09-13;;;;70.7682;;;10000
XDR;2017-09-13;;;;81.6607;;;1
ZAR;2017-09-13;;;;44.2838;;;10
AMD;2017-09-14;;;;12.0644;;;100
AUD;2017-09-14;;;;46.3765;;;1
AZN;2017-09-14;;;;33.9063;;;1
BGN;2017-09-14;;;;35.3422;;;1
BRL;2017-09-14;;;;18.452;;;1
BYN;2017-09-14;;;;29.7748;;;1
CAD;2017-09-14;;;;47.4672;;;1
CHF;2017-09-14;;;;60.1334;;;1
CNY;2017-09-14;;;;88.3001;;;10
CZK;2017-09-14;;;;26.4884;;;10
DKK;2017-09-14;;;;92.9228;;;10
EUR;2017-09-14;;;;69.0977;;;1
GBP;2017-09-14;;;;76.6868;;;1
HKD;2017-09-14;;;;73.8253;;;10
HUF;2017-09-14;;;;22.4887;;;100
INR;2017-09-14;;;;90.1272;;;100
JPY;2017-09-14;;;;52.4468;;;100
KGS;2017-09-14;;;;83.7101;;;100
KRW;2017-09-14;;;;51.1206;;;1000
KZT;2017-09-14;;;;17.0517;;;100
MDL;2017-09-14;;;;32.6268;;;10
NOK;2017-09-14;;;;73.6142;;;10
PLN;2017-09-14;;;;16.2066;;;1
RON;2017-09-14;;;;15.0243;;;1
SEK;2017-09-14;;;;72.4035;;;10
SGD;2017-09-14;;;;42.8949;;;1
TJS;2017-09-14;;;;65.5503;;;10
TMT;2017-09-14;;;;16.5001;;;1
TRY;2017-09-14;;;;16.8128;;;1
UAH;2017-09-14;;;;22.1162;;;10
USD;2017-09-14;;;;57.6679;;;1
UZS;2017-09-14;;;;71.2643;;;10000
XDR;2017-09-14;;;;82.0124;;;1
ZAR;2017-09-14;;;;44.235;;;10
AMD;2017-09-15;;;;12.0834;;;100
AUD;2017-09-15;;;;46.2511;;;1
AZN;2017-09-15;;;;33.9827;;;1
BGN;2017-09-15;;;;35.151;;;1
BRL;2017-09-15;;;;18.4276;;;1
BYN;2017-09-15;;;;29.7097;;;1
CAD;2017-09-15;;;;47.4541;;;1
CHF;2017-09-15;;;;59.7606;;;1
CNY;2017-09-15;;;;88.1294;;;10
CZK;2017-09-15;;;;26.3384;;;10
DKK;2017-09-15;;;;92.4019;;;10
EUR;2017-09-15;;;;68.695;;;1
GBP;2017-09-15;;;;76.3034;;;1
HKD;2017-09-15;;;;73.9549;;;10
HUF;2017-09-15;;;;22.2984;;;100
INR;2017-09-15;;;;90.1574;;;100
JPY;2017-09-15;;;;52.345;;;100
KGS;2017-09-15;;;;83.8592;;;100
KRW;2017-09-15;;;;51.0032;;;1000
KZT;2017-09-15;;;;17.073;;;100
MDL;2017-09-15;;;;32.7312;;;10
NOK;2017-09-15;;;;73.2544;;;10
PLN;2017-09-15;;;;16.0496;;;1
RON;2017-09-15;;;;14.9398;;;1
SEK;2017-09-15;;;;72.0799;;;10
SGD;2017-09-15;;;;42.7772;;;1
TJS;2017-09-15;;;;65.6671;;;10
TMT;2017-09-15;;;;16.5295;;;1
TRY;2017-09-15;;;;16.7204;;;1
UAH;2017-09-15;;;;22.0772;;;10
USD;2017-09-15;;;;57.7706;;;1
UZS;2017-09-15;;;;71.3914;;;10000
XDR;2017-09-15;;;;82.2624;;;1
ZAR;2017-09-15;;;;44.0184;;;10
AMD;2017-09-16;;;;12.0212;;;100
AUD;2017-09-16;;;;46.0614;;;1
AZN;2017-09-16;;;;33.8433;;;1
BGN;2017-09-16;;;;35.0686;;;1
BRL;2017-09-16;;;;18.4432;;;1
BYN;2017-09-16;;;;29.6641;;;1
CAD;2017-09-16;;;;47.3021;;;1
CHF;2017-09-16;;;;59.8498;;;1
CNY;2017-09-16;;;;87.9208;;;10
CZK;2017-09-16;;;;26.3071;;;10
DKK;2017-09-16;;;;92.1909;;;10
EUR;2017-09-16;;;;68.5801;;;1
GBP;2017-09-16;;;;77.3194;;;1
HKD;2017-09-16;;;;73.6289;;;10
HUF;2017-09-16;;;;22.2052;;;100
INR;2017-09-16;;;;89.777;;;100
JPY;2017-09-16;;;;51.989;;;100
KGS;2017-09-16;;;;83.5394;;;100
KRW;2017-09-16;;;;50.8378;;;1000
KZT;2017-09-16;;;;16.9571;;;100
MDL;2017-09-16;;;;32.6524;;;10
NOK;2017-09-16;;;;72.9853;;;10
PLN;2017-09-16;;;;16.0207;;;1
RON;2017-09-16;;;;14.9167;;;1
SEK;2017-09-16;;;;72.0079;;;10
SGD;2017-09-16;;;;42.741;;;1
TJS;2017-09-16;;;;65.3977;;;10
TMT;2017-09-16;;;;16.457;;;1
TRY;2017-09-16;;;;16.7546;;;1
UAH;2017-09-16;;;;21.9301;;;10
USD;2017-09-16;;;;57.5336;;;1
UZS;2017-09-16;;;;71.0982;;;10000
XDR;2017-09-16;;;;81.6638;;;1
ZAR;2017-09-16;;;;43.8018;;;10
AMD;2017-09-19;;;;12.0457;;;100
AUD;2017-09-19;;;;46.1339;;;1
AZN;2017-09-19;;;;33.8826;;;1
BGN;2017-09-19;;;;35.1496;;;1
BRL;2017-09-19;;;;18.5346;;;1
BYN;2017-09-19;;;;29.7569;;;1
CAD;2017-09-19;;;;47.2291;;;1
CHF;2017-09-19;;;;60.0127;;;1
CNY;2017-09-19;;;;87.807;;;10
CZK;2017-09-19;;;;26.3437;;;10
DKK;2017-09-19;;;;92.3864;;;10
EUR;2017-09-19;;;;68.7514;;;1
GBP;2017-09-19;;;;78.052;;;1
HKD;2017-09-19;;;;73.7269;;;10
HUF;2017-09-19;;;;22.2067;;;100
INR;2017-09-19;;;;89.9535;;;100
JPY;2017-09-19;;;;51.7528;;;100
KGS;2017-09-19;;;;83.6953;;;100
KRW;2017-09-19;;;;51.1227;;;1000
KZT;2017-09-19;;;;16.9416;;;100
MDL;2017-09-19;;;;32.639;;;10
NOK;2017-09-19;;;;73.5594;;;10
PLN;2017-09-19;;;;16.0482;;;1
RON;2017-09-19;;;;14.9467;;;1
SEK;2017-09-19;;;;72.3331;;;10
SGD;2017-09-19;;;;42.8242;;;1
TJS;2017-09-19;;;;65.4077;;;10
TMT;2017-09-19;;;;16.4853;;;1
TRY;2017-09-19;;;;16.6496;;;1
UAH;2017-09-19;;;;22.0108;;;10
USD;2017-09-19;;;;57.6242;;;1
UZS;2017-09-19;;;;71.2113;;;10000
XDR;2017-09-19;;;;82.0459;;;1
ZAR;2017-09-19;;;;43.653;;;10
AMD;2017-09-20;;;;12.1318;;;100
AUD;2017-09-20;;;;46.4039;;;1
AZN;2017-09-20;;;;34.4701;;;1
BGN;2017-09-20;;;;35.6306;;;1
BRL;2017-09-20;;;;18.5242;;;1
BYN;2017-09-20;;;;29.9713;;;1
CAD;2017-09-20;;;;47.2659;;;1
CHF;2017-09-20;;;;60.4383;;;1
CNY;2017-09-20;;;;88.219;;;10
CZK;2017-09-20;;;;26.6835;;;10
DKK;2017-09-20;;;;93.633;;;10
EUR;2017-09-20;;;;69.6785;;;1
GBP;2017-09-20;;;;78.3469;;;1
HKD;2017-09-20;;;;74.4538;;;10
HUF;2017-09-20;;;;22.5344;;;100
INR;2017-09-20;;;;90.5432;;;100
JPY;2017-09-20;;;;52.0253;;;100
KGS;2017-09-20;;;;84.4221;;;100
KRW;2017-09-20;;;;51.368;;;1000
KZT;2017-09-20;;;;17.0367;;;100
MDL;2017-09-20;;;;32.8802;;;10
NOK;2017-09-20;;;;74.4367;;;10
PLN;2017-09-20;;;;16.2475;;;1
RON;2017-09-20;;;;15.1375;;;1
SEK;2017-09-20;;;;73.1158;;;10
SGD;2017-09-20;;;;43.0684;;;1
TJS;2017-09-20;;;;65.9844;;;10
TMT;2017-09-20;;;;16.6235;;;1
TRY;2017-09-20;;;;16.6093;;;1
UAH;2017-09-20;;;;22.2262;;;10
USD;2017-09-20;;;;58.0993;;;1
UZS;2017-09-20;;;;71.9407;;;10000
XDR;2017-09-20;;;;82.6834;;;1
ZAR;2017-09-20;;;;43.6437;;;10
AMD;2017-09-21;;;;12.1431;;;100
AUD;2017-09-21;;;;46.7241;;;1
AZN;2017-09-21;;;;34.1935;;;1
BGN;2017-09-21;;;;35.6751;;;1
BRL;2017-09-21;;;;18.5449;;;1
BYN;2017-09-21;;;;29.9634;;;1
CAD;2017-09-21;;;;47.3672;;;1
CHF;2017-09-21;;;;60.5258;;;1
CNY;2017-09-21;;;;88.4118;;;10
CZK;2017-09-21;;;;26.7149;;;10
DKK;2017-09-21;;;;93.7746;;;10
EUR;2017-09-21;;;;69.7664;;;1
GBP;2017-09-21;;;;78.5555;;;1
HKD;2017-09-21;;;;74.4547;;;10
HUF;2017-09-21;;;;22.6359;;;100
INR;2017-09-21;;;;90.3536;;;100
JPY;2017-09-21;;;;52.1734;;;100
KGS;2017-09-21;;;;84.4898;;;100
KRW;2017-09-21;;;;51.5138;;;1000
KZT;2017-09-21;;;;17.0115;;;100
MDL;2017-09-21;;;;32.925;;;10
NOK;2017-09-21;;;;74.4843;;;10
PLN;2017-09-21;;;;16.3174;;;1
RON;2017-09-21;;;;15.1638;;;1
SEK;2017-09-21;;;;73.1173;;;10
SGD;2017-09-21;;;;43.225;;;1
TJS;2017-09-21;;;;66.1226;;;10
TMT;2017-09-21;;;;16.632;;;1
TRY;2017-09-21;;;;16.6774;;;1
UAH;2017-09-21;;;;22.1909;;;10
USD;2017-09-21;;;;58.129;;;1
UZS;2017-09-21;;;;71.9643;;;10000
XDR;2017-09-21;;;;82.7338;;;1
ZAR;2017-09-21;;;;43.7346;;;10
AMD;2017-09-22;;;;12.1752;;;100
AUD;2017-09-22;;;;46.3872;;;1
AZN;2017-09-22;;;;34.2495;;;1
BGN;2017-09-22;;;;35.4528;;;1
BRL;2017-09-22;;;;18.5883;;;1
BYN;2017-09-22;;;;29.9507;;;1
CAD;2017-09-22;;;;47.2101;;;1
CHF;2017-09-22;;;;59.9199;;;1
CNY;2017-09-22;;;;88.288;;;10
CZK;2017-09-22;;;;26.5591;;;10
DKK;2017-09-22;;;;93.2035;;;10
EUR;2017-09-22;;;;69.2635;;;1
GBP;2017-09-22;;;;78.6318;;;1
HKD;2017-09-22;;;;74.5919;;;10
HUF;2017-09-22;;;;22.3638;;;100
INR;2017-09-22;;;;89.991;;;100
JPY;2017-09-22;;;;51.7617;;;100
KGS;2017-09-22;;;;84.6528;;;100
KRW;2017-09-22;;;;51.367;;;1000
KZT;2017-09-22;;;;17.0971;;;100
MDL;2017-09-22;;;;32.9789;;;10
NOK;2017-09-22;;;;74.4288;;;10
PLN;2017-09-22;;;;16.1743;;;1
RON;2017-09-22;;;;15.0816;;;1
SEK;2017-09-22;;;;72.8012;;;10
SGD;2017-09-22;;;;43.1035;;;1
TJS;2017-09-22;;;;66.1827;;;10
TMT;2017-09-22;;;;16.6593;;;1
TRY;2017-09-22;;;;16.5772;;;1
UAH;2017-09-22;;;;22.206;;;10
USD;2017-09-22;;;;58.2242;;;1
UZS;2017-09-22;;;;72.0824;;;10000
XDR;2017-09-22;;;;82.9543;;;1
ZAR;2017-09-22;;;;43.6247;;;10
AMD;2017-09-23;;;;12.0612;;;100
AUD;2017-09-23;;;;45.8397;;;1
AZN;2017-09-23;;;;33.8974;;;1
BGN;2017-09-23;;;;35.3524;;;1
BRL;2017-09-23;;;;18.3736;;;1
BYN;2017-09-23;;;;29.7947;;;1
CAD;2017-09-23;;;;46.9485;;;1
CHF;2017-09-23;;;;59.5278;;;1
CNY;2017-09-23;;;;87.4533;;;10
CZK;2017-09-23;;;;26.5216;;;10
DKK;2017-09-23;;;;92.9283;;;10
EUR;2017-09-23;;;;69.0737;;;1
GBP;2017-09-23;;;;78.2578;;;1
HKD;2017-09-23;;;;73.838;;;10
HUF;2017-09-23;;;;22.3304;;;100
INR;2017-09-23;;;;88.8811;;;100
JPY;2017-09-23;;;;51.4848;;;100
KGS;2017-09-23;;;;83.8341;;;100
KRW;2017-09-23;;;;50.8397;;;1000
KZT;2017-09-23;;;;16.9345;;;100
MDL;2017-09-23;;;;32.6552;;;10
NOK;2017-09-23;;;;74.0761;;;10
PLN;2017-09-23;;;;16.1651;;;1
RON;2017-09-23;;;;15.0478;;;1
SEK;2017-09-23;;;;72.5237;;;10
SGD;2017-09-23;;;;42.7881;;;1
TJS;2017-09-23;;;;65.4401;;;10
TMT;2017-09-23;;;;16.491;;;1
TRY;2017-09-23;;;;16.5222;;;1
UAH;2017-09-23;;;;21.9629;;;10
USD;2017-09-23;;;;57.6527;;;1
UZS;2017-09-23;;;;71.3789;;;10000
XDR;2017-09-23;;;;81.8028;;;1
ZAR;2017-09-23;;;;43.7124;;;10
AMD;2017-09-26;;;;12.0532;;;100
AUD;2017-09-26;;;;45.7765;;;1
AZN;2017-09-26;;;;33.8464;;;1
BGN;2017-09-26;;;;35.0414;;;1
BRL;2017-09-26;;;;18.4211;;;1
BYN;2017-09-26;;;;29.6732;;;1
CAD;2017-09-26;;;;46.6235;;;1
CHF;2017-09-26;;;;59.2121;;;1
CNY;2017-09-26;;;;86.9564;;;10
CZK;2017-09-26;;;;26.3219;;;10
DKK;2017-09-26;;;;92.1277;;;10
EUR;2017-09-26;;;;68.5553;;;1
GBP;2017-09-26;;;;77.9156;;;1
HKD;2017-09-26;;;;73.6807;;;10
HUF;2017-09-26;;;;22.0716;;;100
INR;2017-09-26;;;;88.5375;;;100
JPY;2017-09-26;;;;51.3066;;;100
KGS;2017-09-26;;;;83.7324;;;100
KRW;2017-09-26;;;;50.8502;;;1000
KZT;2017-09-26;;;;16.8605;;;100
MDL;2017-09-26;;;;32.6338;;;10
NOK;2017-09-26;;;;73.6091;;;10
PLN;2017-09-26;;;;16.0418;;;1
RON;2017-09-26;;;;14.9127;;;1
SEK;2017-09-26;;;;71.8246;;;10
SGD;2017-09-26;;;;42.6826;;;1
TJS;2017-09-26;;;;65.4345;;;10
TMT;2017-09-26;;;;16.4686;;;1
TRY;2017-09-26;;;;16.3238;;;1
UAH;2017-09-26;;;;21.8716;;;10
USD;2017-09-26;;;;57.566;;;1
UZS;2017-09-26;;;;71.2673;;;10000
XDR;2017-09-26;;;;81.8997;;;1
ZAR;2017-09-26;;;;43.3374;;;10
AMD;2017-09-27;;;;12.0458;;;100
AUD;2017-09-27;;;;45.5547;;;1
AZN;2017-09-27;;;;33.8186;;;1
BGN;2017-09-27;;;;34.7397;;;1
BRL;2017-09-27;;;;18.209;;;1
BYN;2017-09-27;;;;29.5954;;;1
CAD;2017-09-27;;;;46.4421;;;1
CHF;2017-09-27;;;;59.2975;;;1
CNY;2017-09-27;;;;86.738;;;10
CZK;2017-09-27;;;;26.0773;;;10
DKK;2017-09-27;;;;91.3211;;;10
EUR;2017-09-27;;;;68.0215;;;1
GBP;2017-09-27;;;;77.5581;;;1
HKD;2017-09-27;;;;73.6106;;;10
HUF;2017-09-27;;;;21.8361;;;100
INR;2017-09-27;;;;87.9927;;;100
JPY;2017-09-27;;;;51.5007;;;100
KGS;2017-09-27;;;;83.5419;;;100
KRW;2017-09-27;;;;50.5758;;;1000
KZT;2017-09-27;;;;16.92;;;100
MDL;2017-09-27;;;;32.6347;;;10
NOK;2017-09-27;;;;73.2628;;;10
PLN;2017-09-27;;;;15.8773;;;1
RON;2017-09-27;;;;14.7734;;;1
SEK;2017-09-27;;;;71.1943;;;10
SGD;2017-09-27;;;;42.5088;;;1
TJS;2017-09-27;;;;65.3687;;;10
TMT;2017-09-27;;;;16.455;;;1
TRY;2017-09-27;;;;16.2491;;;1
UAH;2017-09-27;;;;21.7997;;;10
USD;2017-09-27;;;;57.5186;;;1
UZS;2017-09-27;;;;71.0808;;;10000
XDR;2017-09-27;;;;81.5372;;;1
ZAR;2017-09-27;;;;43.2318;;;10
AMD;2017-09-28;;;;12.1386;;;100
AUD;2017-09-28;;;;45.509;;;1
AZN;2017-09-28;;;;34.1196;;;1
BGN;2017-09-28;;;;34.8138;;;1
BRL;2017-09-28;;;;18.3153;;;1
BYN;2017-09-28;;;;29.588;;;1
CAD;2017-09-28;;;;46.7711;;;1
CHF;2017-09-28;;;;59.4367;;;1
CNY;2017-09-28;;;;87.4161;;;10
CZK;2017-09-28;;;;26.1513;;;10
DKK;2017-09-28;;;;91.5002;;;10
EUR;2017-09-28;;;;68.1678;;;1
GBP;2017-09-28;;;;77.5886;;;1
HKD;2017-09-28;;;;74.2806;;;10
HUF;2017-09-28;;;;21.8412;;;100
INR;2017-09-28;;;;88.3359;;;100
JPY;2017-09-28;;;;51.4343;;;100
KGS;2017-09-28;;;;84.6864;;;100
KRW;2017-09-28;;;;50.8302;;;1000
KZT;2017-09-28;;;;17.0673;;;100
MDL;2017-09-28;;;;32.9323;;;10
NOK;2017-09-28;;;;73.0957;;;10
PLN;2017-09-28;;;;15.8225;;;1
RON;2017-09-28;;;;14.8023;;;1
SEK;2017-09-28;;;;71.0848;;;10
SGD;2017-09-28;;;;42.6765;;;1
TJS;2017-09-28;;;;65.9005;;;10
TMT;2017-09-28;;;;16.5743;;;1
TRY;2017-09-28;;;;16.2662;;;1
UAH;2017-09-28;;;;21.9113;;;10
USD;2017-09-28;;;;58.0102;;;1
UZS;2017-09-28;;;;71.9105;;;10000
XDR;2017-09-28;;;;82.0235;;;1
ZAR;2017-09-28;;;;43.0068;;;10
AMD;2017-09-29;;;;12.2204;;;100
AUD;2017-09-29;;;;45.7355;;;1
AZN;2017-09-29;;;;34.3639;;;1
BGN;2017-09-29;;;;35.1284;;;1
BRL;2017-09-29;;;;18.298;;;1
BYN;2017-09-29;;;;29.6908;;;1
CAD;2017-09-29;;;;46.8228;;;1
CHF;2017-09-29;;;;59.9913;;;1
CNY;2017-09-29;;;;87.6194;;;10
CZK;2017-09-29;;;;26.3867;;;10
DKK;2017-09-29;;;;92.3373;;;10
EUR;2017-09-29;;;;68.6441;;;1
GBP;2017-09-29;;;;78.1091;;;1
HKD;2017-09-29;;;;74.8143;;;10
HUF;2017-09-29;;;;22.0457;;;100
INR;2017-09-29;;;;89.0158;;;100
JPY;2017-09-29;;;;51.8301;;;100
KGS;2017-09-29;;;;85.0444;;;100
KRW;2017-09-29;;;;50.905;;;1000
KZT;2017-09-29;;;;17.1499;;;100
MDL;2017-09-29;;;;33.1492;;;10
NOK;2017-09-29;;;;73.2865;;;10
PLN;2017-09-29;;;;15.9094;;;1
RON;2017-09-29;;;;14.943;;;1
SEK;2017-09-29;;;;71.7176;;;10
SGD;2017-09-29;;;;42.9031;;;1
TJS;2017-09-29;;;;66.3173;;;10
TMT;2017-09-29;;;;16.693;;;1
TRY;2017-09-29;;;;16.3359;;;1
UAH;2017-09-29;;;;22.0058;;;10
USD;2017-09-29;;;;58.4255;;;1
UZS;2017-09-29;;;;72.4257;;;10000
XDR;2017-09-29;;;;82.4244;;;1
ZAR;2017-09-29;;;;43.0061;;;10
AMD;2017-09-30;;;;12.1298;;;100
AUD;2017-09-30;;;;45.5201;;;1
AZN;2017-09-30;;;;34.1236;;;1
BGN;2017-09-30;;;;35.0069;;;1
BRL;2017-09-30;;;;18.2311;;;1
BYN;2017-09-30;;;;29.5357;;;1
CAD;2017-09-30;;;;46.6862;;;1
CHF;2017-09-30;;;;59.8051;;;1
CNY;2017-09-30;;;;87.3656;;;10
CZK;2017-09-30;;;;26.3103;;;10
DKK;2017-09-30;;;;91.9954;;;10
EUR;2017-09-30;;;;68.4483;;;1
GBP;2017-09-30;;;;77.8529;;;1
HKD;2017-09-30;;;;74.2721;;;10
HUF;2017-09-30;;;;22.0086;;;100
INR;2017-09-30;;;;88.7651;;;100
JPY;2017-09-30;;;;51.6096;;;100
KGS;2017-09-30;;;;84.4005;;;100
KRW;2017-09-30;;;;50.7493;;;1000
KZT;2017-09-30;;;;17.0075;;;100
MDL;2017-09-30;;;;32.9174;;;10
NOK;2017-09-30;;;;73.025;;;10
PLN;2017-09-30;;;;15.8911;;;1
RON;2017-09-30;;;;14.8849;;;1
SEK;2017-09-30;;;;71.416;;;10
SGD;2017-09-30;;;;42.7318;;;1
TJS;2017-09-30;;;;65.9658;;;10
TMT;2017-09-30;;;;16.5772;;;1
